Id,Start,Name,Impact,Currency
f1d2e62e-b895-475b-a67b-909f76df5345,05/11/2021 14:30:00,BoE's Governor Bailey speech,HIGH,GBP
d462f2da-e49d-4894-8f2f-de7e704f7f0a,05/12/2021 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
ed001dfb-8a1b-4395-8383-36070075ece9,05/12/2021 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
35f5573a-ad27-4033-9591-2687232c3227,05/12/2021 14:00:00,BoE's Governor Bailey speech,HIGH,GBP
44619d2f-0ad4-40af-a4d1-06d38723f9da,05/13/2021 16:00:00,BoE's Governor Bailey speech,HIGH,GBP
f006a31b-71e5-4cba-89b2-3e9002d69ae1,05/18/2021 06:00:00,Claimant Count Change,HIGH,GBP
56107f85-ab1e-4054-95d9-c45fc8702a90,05/18/2021 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
87c5d79f-0c86-48d7-9cd8-a55fdde0dbf1,05/18/2021 14:00:00,BoE's Governor Bailey speech,HIGH,GBP
0f5f97c8-c8cf-433f-8672-cb9e4f3b5d05,05/18/2021 14:00:00,ECB's President Lagarde speech,HIGH,EUR
6c07f601-85cb-45b5-ae2a-1299343e8e48,05/19/2021 06:00:00,Consumer Price Index (YoY),HIGH,GBP
aa667405-b835-4efc-8a6a-187b100be593,05/19/2021 18:00:00,FOMC Minutes,HIGH,USD
c991dc37-dc4b-4d1e-a6c5-b64b8753886a,05/20/2021 01:30:00,PBoC Interest Rate Decision,HIGH,CNY
a3fe3b8f-df39-4a54-9f06-e07c4f5d8aba,05/20/2021 12:00:00,ECB's President Lagarde speech,HIGH,EUR
c1a058e6-6f39-426e-9a49-46939f406fe0,05/21/2021 11:00:00,ECB's President Lagarde speech,HIGH,EUR
7126cb73-8f66-4805-ae43-84bdcf35c6f3,05/24/2021 11:05:00,BoJ's Governor Kuroda speech,HIGH,JPY
0ae7e509-ebd2-4788-9a60-f2bbfd27b048,05/24/2021 14:30:00,BoE's Governor Bailey speech,HIGH,GBP
8cf4676e-0eab-40c9-b5a2-f15eed2cc406,05/24/2021 15:30:00,BoE Monetary Policy Report Hearings,HIGH,GBP
6f56c223-4bfa-4b0c-9cd1-21add4bb7877,05/30/2021 23:00:00,Spring Bank Holiday,NONE,GBP
1e8d04f7-2e9c-4b7c-ab4d-2efe8e4e52f1,05/31/2021 05:00:00,Memorial Day,NONE,USD
396df4a3-fb38-4ce5-b3e8-766e33e83147,06/01/2021 09:00:00,HICP (YoY),HIGH,EUR
4dd34add-9e99-49cb-9421-5dcf7f38cc19,06/01/2021 09:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
87c7439b-9223-43a5-8b76-9e1350f28928,06/01/2021 15:00:00,BoE's Governor Bailey speech,HIGH,GBP
81c76b2b-84db-4f32-a1ba-98ba7ed2e479,06/02/2021 17:10:00,ECB's President Lagarde speech,HIGH,EUR
94e8a7aa-8e43-4db8-9c24-299c33801307,06/03/2021 12:15:00,ADP Employment Change,HIGH,USD
16fa20fa-269f-41ac-a613-4912c458d003,06/03/2021 16:00:00,BoE's Governor Bailey speech,HIGH,GBP
6b030d5e-fd4a-4b9a-ab7c-9ec0dbb265bc,06/04/2021 11:00:00,Fed's Chair Powell speech,HIGH,USD
9dcc30d9-4b0a-4539-afd2-b40004f5337e,06/04/2021 12:30:00,Nonfarm Payrolls,HIGH,USD
2facbb0e-1252-4039-a504-facd7aab8200,06/04/2021 14:15:00,President Biden speech,HIGH,USD
534c80ea-0d30-467b-bc4e-1c8aad50a4a9,06/09/2021 01:30:00,Consumer Price Index (YoY),HIGH,CNY
44beef54-3aac-4e18-a005-dcd2d08b0f2d,06/10/2021 11:45:00,ECB rate on deposit  facility,HIGH,EUR
529d53cb-41aa-4228-8393-10a32891e44a,06/10/2021 11:45:00,ECB rate on main refinancing operations,HIGH,EUR
509f0477-3702-468d-8e51-21aa3d344561,06/10/2021 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
5c3644c3-8a75-4139-a60e-ea0960bf47b4,06/10/2021 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
7a329a40-511f-4e41-92c4-39dcf9bf4301,06/10/2021 12:30:00,ECB Press Conference,HIGH,EUR
5f57b984-8b74-4545-b6a3-b4c3d39086b4,06/11/2021 00:00:00,G7 Meeting,HIGH,EUR
36f3eb8a-d188-4f98-b821-2cf3d0c114d2,06/11/2021 08:30:00,BoE's Governor Bailey speech,HIGH,GBP
fa981bc9-bdc4-498c-9577-951b1fcd72b7,06/12/2021 00:00:00,G7 Meeting,HIGH,EUR
80e58338-c750-4b19-b7b8-43da07599e22,06/13/2021 00:00:00,G7 Meeting,HIGH,EUR
c1cd0677-1174-489a-8726-6c492dd4fe4a,06/13/2021 16:00:00,"Dragon Boat Festival ",NONE,CNY
ce22292b-b790-44be-a90a-580750fa3e76,06/14/2021 13:00:00,BoE's Governor Bailey speech,HIGH,GBP
09cdbffa-89c4-4c88-bbdd-09ebe9945061,06/15/2021 06:00:00,Claimant Count Change,HIGH,GBP
9cf4038b-b7ba-4958-8e09-80e6ea31d023,06/15/2021 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
2e273660-fece-4dd8-95fe-1f40d7d98acd,06/15/2021 12:15:00,BoE's Governor Bailey speech,HIGH,GBP
0019714d-66e5-4129-9cde-2815c1c4d5b5,06/16/2021 06:00:00,Consumer Price Index (YoY),HIGH,GBP
b8ca7e48-3385-4605-bcb6-4565845db8d9,06/16/2021 18:00:00,Fed Interest Rate Decision,HIGH,USD
7bf469a2-ce1b-419b-a03e-edb4f15445ea,06/16/2021 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
344c70b7-b444-441e-b6f9-a4c2cf2b579c,06/16/2021 18:00:00,FOMC Economic Projections,HIGH,USD
40c801d8-20ff-49ca-9a2d-87e6cecc3a03,06/16/2021 18:30:00,FOMC Press Conference,HIGH,USD
e026ff18-c1c9-4443-ad7f-6ea0fb89ac76,06/18/2021 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
f806f728-e2a9-480b-984b-d6438bd35330,06/18/2021 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
99fcad52-3e98-441a-90a7-b10b56a9ce8d,06/18/2021 04:00:00,Juneteenth,NONE,USD
e4103bfc-e857-4a3f-90dc-311bf0c019c6,06/18/2021 06:00:00,BoJ Press Conference,HIGH,JPY
eb7460c9-7d9a-427a-9b13-0295760c0953,06/21/2021 01:30:00,PBoC Interest Rate Decision,HIGH,CNY
8391d3a7-92d0-4470-adb5-cc706082853c,06/21/2021 12:30:00,ECB's President Lagarde speech,HIGH,EUR
d1c506b3-09bc-4aa6-a613-5c641ae4d829,06/21/2021 14:15:00,ECB's President Lagarde speech,HIGH,EUR
7fac07cb-4287-4195-b08c-13b21d4eeeca,06/22/2021 18:00:00,Fed's Chair Powell testifies,HIGH,USD
f64164dc-6c37-40b1-821e-0a51fa3aa53a,06/22/2021 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
169ca571-1957-4571-ab04-beea341e71a6,06/23/2021 18:00:00,ECB's President Lagarde speech,HIGH,EUR
723ae47c-0c40-46df-95fa-497ff4b077bd,06/24/2021 00:00:00,European Council Meeting,HIGH,EUR
85ca752b-9061-4dc2-8974-4762e60bc4a9,06/24/2021 06:45:00,BoJ's Governor Kuroda speech,HIGH,JPY
f4d9b27d-ff6c-4252-8dad-d520874ec6c1,06/24/2021 11:00:00,Bank of England Minutes,HIGH,GBP
ec149db5-8855-4fd6-a41d-4cc2368331b6,06/24/2021 11:00:00,BoE Asset Purchase Facility,HIGH,GBP
7d69f537-4560-4a4a-b1c9-0050cc22ed33,06/24/2021 11:00:00,BoE Interest Rate Decision,HIGH,GBP
828cc35f-5e05-4a3f-9008-14043bb4a37d,06/24/2021 11:00:00,BoE MPC Vote Rate Cut,HIGH,GBP
6a845b5d-265c-4692-a35f-5b2ce9541245,06/24/2021 11:00:00,BoE MPC Vote Rate Hike,HIGH,GBP
45862043-673b-4452-ae28-13de08dfdd80,06/24/2021 11:00:00,BoE MPC Vote Rate Unchanged,HIGH,GBP
48348442-7d78-4aea-95be-6b86be547763,06/24/2021 11:00:00,Monetary Policy Summary,HIGH,GBP
2b432123-e010-421f-b172-ed991469cb4e,06/24/2021 20:30:00,Bank Stress Test Info,HIGH,USD
f184ecb6-87b1-49df-a9ca-18e04609d194,06/25/2021 00:00:00,European Council Meeting,HIGH,EUR
e3765c5d-ab2b-401a-855e-69b9715f979c,06/29/2021 13:40:00,ECB's President Lagarde speech,HIGH,EUR
f9bc5fa3-caf7-4c59-a9b5-5b81a3e25b08,06/30/2021 09:00:00,HICP (YoY),HIGH,EUR
e78db29f-35df-46b9-a80e-fb2c808b92b7,06/30/2021 09:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
223f7d6f-52ed-4b3f-8952-fce88be2cdbb,06/30/2021 12:15:00,ADP Employment Change,HIGH,USD
1a9612f8-86aa-4af0-a520-cb2916e34d10,07/01/2021 07:00:00,ECB's President Lagarde speech,HIGH,EUR
7dbb2625-71ad-4982-8d9a-a22c7ae18145,07/01/2021 08:00:00,BoE's Governor Bailey speech,HIGH,GBP
023b28d5-535c-4acf-a247-5b8ad2508982,07/02/2021 12:30:00,Nonfarm Payrolls,HIGH,USD
225d8b3c-22f1-4412-88c4-5214f7a1e88b,07/02/2021 12:30:00,ECB's President Lagarde speech,HIGH,EUR
310729b6-ff0c-4655-a035-99cf8bf8656b,07/04/2021 05:00:00,Independence Day,NONE,USD
9eeb3ad1-4d50-4d88-94c4-522eb402c4e9,07/07/2021 18:00:00,FOMC Minutes,HIGH,USD
60b3cb95-aac5-4538-9997-266a9cd79da0,07/08/2021 11:00:00,ECB Special Strategy Meeting,HIGH,EUR
cb9d11f6-498e-4c09-8da2-5c87b862428d,07/08/2021 12:30:00,ECB's President Lagarde speech,HIGH,EUR
dbe7acfe-e498-4521-8a6b-56b2ad409157,07/09/2021 01:30:00,Consumer Price Index (YoY),HIGH,CNY
8293203c-cdb1-43ba-9a17-124056c03761,07/09/2021 10:00:00,BoE's Governor Bailey speech,HIGH,GBP
022ee048-32f6-4368-abaf-8a9f54b9cedf,07/09/2021 10:00:00,ECB's President Lagarde speech,HIGH,EUR
69b031a3-e97b-4839-a766-5c9f431f231f,07/11/2021 12:10:00,ECB's President Lagarde speech,HIGH,EUR
1fd45e13-13d9-486a-a016-25f7b09ce884,07/13/2021 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
bcde1b1f-08e4-4a93-8d5d-dcff6602b3de,07/13/2021 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
faab579c-d382-48f2-bcd6-48741ae9774c,07/14/2021 06:00:00,Consumer Price Index (YoY),HIGH,GBP
8407b7f6-1999-432a-a313-a6981b7f593e,07/14/2021 16:00:00,Fed's Chair Powell testifies,HIGH,USD
518a9b30-0b40-4ad7-826a-fe4ed9064649,07/15/2021 06:00:00,Claimant Count Change,HIGH,GBP
58e769b2-46b4-4f95-9276-62fdfdaac20f,07/15/2021 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
eb976e3e-4118-49f0-841e-3ee16fb4721b,07/15/2021 13:30:00,Fed's Chair Powell testifies,HIGH,USD
8f7d6f28-4e3a-40c4-88ed-3c644f396e7b,07/16/2021 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
53bbf469-6ca7-439f-8ed1-05183db13288,07/16/2021 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
813ce995-d149-4e16-b182-b187e9d55e93,07/16/2021 06:00:00,BoJ Press Conference,HIGH,JPY
293259c2-2df4-41a6-a8e3-623ccedec029,07/20/2021 01:30:00,PBoC Interest Rate Decision,HIGH,CNY
9d686c18-2608-41bc-9486-ac052f9d7ecf,07/20/2021 08:00:00,ECB Bank Lending Survey,HIGH,EUR
8cd545d5-d7e3-4b17-b694-ed6677893163,07/20/2021 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
506821b2-5e27-4ee5-8646-f6225aab33d1,07/21/2021 15:00:00,Marine Day,NONE,JPY
2bdc73e4-b19f-48c3-850c-1375b8b281a5,07/22/2021 11:45:00,ECB Monetary Policy Decision Statement,HIGH,EUR
cdeb9e89-4fbc-4bfc-b451-31f339e2a7bd,07/22/2021 11:45:00,ECB rate on deposit  facility,HIGH,EUR
ee65154d-1264-4945-b121-9a345bbbe3ef,07/22/2021 11:45:00,ECB rate on main refinancing operations,HIGH,EUR
aa67d2b4-2585-4a48-a380-4ebecb39f4e6,07/22/2021 12:30:00,ECB Press Conference,HIGH,EUR
f09d1fd3-f810-4a7e-bda7-f7e6b84b1491,07/22/2021 15:00:00,Health-Sports Day,NONE,JPY
92eb2cc8-08b0-4bd5-a114-f1d84ea53050,07/27/2021 07:30:00,BoJ's Governor Kuroda speech,HIGH,JPY
28a811e8-e82b-42a3-b49a-7d4d173c4e12,07/28/2021 18:00:00,Fed Interest Rate Decision,HIGH,USD
1ff1d6e2-5522-4888-9314-daed4cddb2b3,07/28/2021 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
55f85015-a7d4-4e30-a4ba-1fed226b8431,07/28/2021 18:30:00,FOMC Press Conference,HIGH,USD
7991e783-1108-415f-9e9c-52bf98db6ea3,07/30/2021 09:00:00,HICP (YoY),HIGH,EUR
1900e9a6-d0ac-499e-9033-f34105410fa3,07/30/2021 09:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
4c20e83d-1669-48c8-8473-11f81c4bb426,07/30/2021 14:00:00,ECB's President Lagarde speech,HIGH,EUR
2ceb156d-8e20-473a-ac39-49886c9f73d7,08/04/2021 12:15:00,ADP Employment Change,HIGH,USD
b7947d48-04d3-4af0-b1b3-53f67b3c2452,08/05/2021 11:00:00,Bank of England Minutes,HIGH,GBP
f746011d-dafe-40a2-81de-3347d4408e10,08/05/2021 11:00:00,Bank of England Monetary Policy Report,HIGH,GBP
1a60bd64-39c0-4354-a592-9373acf8f630,08/05/2021 11:00:00,BoE Asset Purchase Facility,HIGH,GBP
d1521ac3-8c54-4df3-a56e-52a3866f8447,08/05/2021 11:00:00,BoE Interest Rate Decision,HIGH,GBP
80ec64c9-33e7-44d0-b321-314f0044dfd4,08/05/2021 11:00:00,BoE MPC Vote Rate Cut,HIGH,GBP
5403bff1-f64f-47e9-a439-57d8fcd771a6,08/05/2021 11:00:00,BoE MPC Vote Rate Hike,HIGH,GBP
fc042ae8-c534-47b9-908f-3fa87fc4db98,08/05/2021 11:00:00,BoE MPC Vote Rate Unchanged,HIGH,GBP
d0aa4273-d6c2-4826-aaae-08023ca9ccfc,08/05/2021 11:00:00,Monetary Policy Summary,HIGH,GBP
d718e6f5-1830-446c-8c2a-8f1f49d1cd06,08/05/2021 12:00:00,BoE's Governor Bailey speech,HIGH,GBP
1433671f-9385-4207-936e-5710a668db80,08/06/2021 12:30:00,Nonfarm Payrolls,HIGH,USD
62628092-0f8b-4d1c-af27-bf22f143ed42,08/09/2021 01:30:00,Consumer Price Index (YoY),HIGH,CNY
8adbe14e-275f-480b-b732-66f6ac72423e,08/11/2021 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
cf7b2014-2ac2-442b-b5e4-5a28c69777e9,08/11/2021 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
7f2d6cbe-b76a-4570-8b6d-516df5a89d34,08/14/2021 23:00:00,The Assumption Holiday,NONE,EUR
d3f751d7-4955-49f3-b535-e6644ee93ec7,08/17/2021 06:00:00,Claimant Count Change,HIGH,GBP
17c0a867-6637-41f2-a7b6-0bf24e0f0621,08/17/2021 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
c558875d-1787-4026-8679-45e65904fc67,08/17/2021 17:30:00,Fed's Chair Powell speech,HIGH,USD
767e5b36-407c-475d-a084-6a40af718821,08/18/2021 06:00:00,Consumer Price Index (YoY),HIGH,GBP
d9a0162a-7b97-454a-8d31-9c778f68bfe3,08/18/2021 18:00:00,FOMC Minutes,HIGH,USD
f36bce14-b045-4878-9daf-eca1c7592daa,08/20/2021 01:30:00,PBoC Interest Rate Decision,HIGH,CNY
30989b33-aafa-4cb7-9b2d-65798d4126ce,08/25/2021 08:30:00,ECB's De Guindos speech,HIGH,EUR
9b1806d0-71b7-4b2c-8f4f-a34d34fb901b,08/26/2021 14:00:00,Jackson Hole Symposium,HIGH,USD
001a9638-6077-47cd-b1b3-ef5b93264f4f,08/27/2021 14:00:00,Fed's Chair Powell speech,HIGH,USD
8c00d8ae-716f-4df0-a1e5-e84711b298db,08/27/2021 14:00:00,Jackson Hole Symposium,HIGH,USD
e4d22e13-4e05-4c49-9b46-bb451dccef04,08/28/2021 14:00:00,Jackson Hole Symposium,HIGH,USD
c4c73ee8-afdc-4734-85a5-20a5377e19bd,08/29/2021 23:00:00,Summer Bank Holiday,NONE,GBP
481d735b-e4e6-48a4-adc7-93f7c9eee32b,08/31/2021 09:00:00,HICP (YoY),HIGH,EUR
21733343-b341-4190-8c24-4408e41468fc,08/31/2021 09:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
34815289-32f0-4ac6-ae29-a0423ed46f60,09/01/2021 12:15:00,ADP Employment Change,HIGH,USD
3d086563-617a-40de-9eaf-6a02804870d9,09/03/2021 12:30:00,Nonfarm Payrolls,HIGH,USD
cd2b9bc8-b20a-4184-8766-030094d6e624,09/06/2021 05:00:00,Labor Day,NONE,USD
1f2157eb-341c-477c-9746-9acaa25de688,09/08/2021 15:00:00,BoE Monetary Policy Report Hearings,HIGH,GBP
9514f28c-7d60-4439-b485-8124b3f53073,09/09/2021 01:30:00,Consumer Price Index (YoY),HIGH,CNY
85376d07-03f2-42bd-a6f5-d648d9a32bc1,09/09/2021 11:45:00,ECB Monetary Policy Decision Statement,HIGH,EUR
e43bfb38-670f-445b-809c-9c71cbf6a72e,09/09/2021 11:45:00,ECB rate on deposit  facility,HIGH,EUR
365a12ba-b6fc-4f81-bd6e-f3d25b149c7e,09/09/2021 11:45:00,ECB rate on main refinancing operations,HIGH,EUR
e4eccab8-37c3-4048-b384-bb26845c9d05,09/09/2021 12:30:00,ECB Press Conference,HIGH,EUR
cbbb3205-f4c0-46fc-9b43-fbbcced4a282,09/10/2021 09:30:00,ECB's President Lagarde speech,HIGH,EUR
ee773926-1925-49c8-93cf-8dfb215651c7,09/13/2021 13:30:00,ECB's President Lagarde speech,HIGH,EUR
1b657d8c-b8dc-4113-a312-4bd4d48eb209,09/14/2021 06:00:00,Claimant Count Change,HIGH,GBP
924e80e1-08fd-4110-8492-a84583c2a6e8,09/14/2021 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
c1f74a19-11a6-4c61-bdb9-e971aa0f88e7,09/14/2021 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
b2688757-82c5-4241-bba6-fa8f0a5702c9,09/14/2021 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
9e8009b1-5f66-416b-8c6d-5b5e4960aa4c,09/15/2021 06:00:00,Consumer Price Index (YoY),HIGH,GBP
1bc1f80c-e49c-4a8c-bee3-5e617f5ac0ff,09/16/2021 12:00:00,ECB's President Lagarde speech,HIGH,EUR
57096f4d-ba9c-4861-9a12-1a5c2c2298c2,09/19/2021 15:00:00,Respect-for-the-Aged Day Bank Holiday,NONE,JPY
93cb8713-39e0-42a0-83e9-6a3cd09d24f4,09/20/2021 16:00:00,Mid-Autumn Festival,NONE,CNY
ad5a4c06-cf1c-4881-bf66-8b8b08c2e98f,09/21/2021 15:00:00,Autumnal Equinox Day,NONE,JPY
2b0f437e-5c44-4e57-8a04-31fee162ae34,09/22/2021 01:30:00,PBoC Interest Rate Decision,HIGH,CNY
a1c4ca2f-90e1-4051-a201-6ab4f1392a9a,09/22/2021 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
a4c80019-13bd-4bce-a253-ea7a4da2aa25,09/22/2021 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
aab3bb78-ed2a-4695-a42e-230fbc88b46d,09/22/2021 06:00:00,BoJ Press Conference,HIGH,JPY
26cd7477-3146-4215-9a5e-ffc7dda73137,09/22/2021 18:00:00,Fed Interest Rate Decision,HIGH,USD
ed04e779-9ff9-47b0-bd30-f536267833bb,09/22/2021 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
4f62a899-f62c-4b87-ad2a-4cf1d5b5e7ef,09/22/2021 18:00:00,FOMC Economic Projections,HIGH,USD
bc5e8a0e-a7cf-4b36-91be-e8f11726224e,09/22/2021 18:30:00,FOMC Press Conference,HIGH,USD
106c66f7-847a-4f90-8a48-a506f2c6caf6,09/23/2021 11:00:00,Bank of England Minutes,HIGH,GBP
6db09e90-e57b-4f46-a5e3-65bf545b9688,09/23/2021 11:00:00,BoE Asset Purchase Facility,HIGH,GBP
3c4ce0b6-ee32-4cf0-9db4-f91b37996b53,09/23/2021 11:00:00,BoE Interest Rate Decision,HIGH,GBP
c7c18544-140b-4555-89e8-c5634718bfaf,09/23/2021 11:00:00,BoE MPC Vote Rate Cut,HIGH,GBP
481876d8-d090-4208-b414-e877132da548,09/23/2021 11:00:00,BoE MPC Vote Rate Hike,HIGH,GBP
4b240ae7-2b67-44ba-b8f8-a692c814068b,09/23/2021 11:00:00,BoE MPC Vote Rate Unchanged,HIGH,GBP
a9c78214-52d7-4f6a-9daa-a0d94ca5a4e3,09/23/2021 11:00:00,Monetary Policy Summary,HIGH,GBP
4fa949ea-dd05-4915-8580-b39cf60bccfc,09/24/2021 14:00:00,Fed's Chair Powell speech,HIGH,USD
be7feb57-36cd-455c-aea7-3bd3c078787c,09/27/2021 11:45:00,ECB's President Lagarde speech,HIGH,EUR
bfaf1f0a-9baf-41d3-a7cd-e8104e0bca3b,09/27/2021 15:00:00,BoE's Governor Bailey speech,HIGH,GBP
6efb1678-54c9-457b-a72a-c2886cfc5453,09/27/2021 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
6266d1b9-1e90-4e0c-94fc-b05fb456be2d,09/28/2021 12:00:00,ECB's President Lagarde speech,HIGH,EUR
a1b6f5e5-0ac9-4a26-ac1c-fa9bb115c3f8,09/28/2021 14:00:00,Fed's Chair Powell testifies,HIGH,USD
41ee32f8-700d-4c8a-afa9-6fbeadb77819,09/29/2021 15:45:00,Fed's Chair Powell speech,HIGH,USD
e717746c-0272-441b-9cb5-8d6ea93409a9,09/29/2021 15:45:00,ECB's President Lagarde speech,HIGH,EUR
ec8a3856-ea65-483a-a3e5-30c8b979905b,09/29/2021 16:30:00,ECB's President Lagarde speech,HIGH,EUR
3bc8b31f-04d7-4422-8b28-26c206d50e41,09/30/2021 07:10:00,BoJ's Governor Kuroda speech,HIGH,JPY
9196f06c-a698-426b-a4af-46e2a3883603,09/30/2021 14:00:00,Fed's Chair Powell testifies,HIGH,USD
abcfdb03-deda-444b-983a-e3a5c44ec873,09/30/2021 16:00:00,National Day,NONE,CNY
5980218f-7466-4e39-9b01-42a1c38565db,10/01/2021 09:00:00,HICP (YoY),HIGH,EUR
6ca35e51-dae2-4936-aee0-a2920e297ddd,10/01/2021 09:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
0718b820-e220-416b-ae8d-4c1c057e12d2,10/01/2021 16:00:00,National Day,NONE,CNY
bcacfda9-75eb-4a94-8132-ea649628b834,10/02/2021 16:00:00,National Day,NONE,CNY
d797c6be-a904-4a37-984d-3128d66de28c,10/03/2021 16:00:00,National Day,NONE,CNY
982b6481-46ea-40f8-9f44-91c858340259,10/04/2021 16:00:00,National Day,NONE,CNY
e4a03138-869e-405c-8bf9-d4ec9a694242,10/05/2021 15:00:00,ECB's President Lagarde speech,HIGH,EUR
7aca7669-85a7-4395-abbf-30044001a290,10/05/2021 16:00:00,National Day,NONE,CNY
c26eb1f2-e8e6-431a-90d9-d464a46d088f,10/06/2021 12:15:00,ADP Employment Change,HIGH,USD
1a430fd9-b108-48c9-aecc-bfe32e78b6ca,10/06/2021 16:00:00,National Day,NONE,CNY
72be343e-ef9d-407f-8518-69a0c1b1a9ea,10/07/2021 01:00:00,BoJ's Governor Kuroda speech,HIGH,JPY
3e8ba547-f13a-4a47-bc71-75c5123e07c2,10/08/2021 12:10:00,ECB's President Lagarde speech,HIGH,EUR
90030de2-840c-459f-bf40-a3b89bbe2e9d,10/08/2021 12:30:00,Nonfarm Payrolls,HIGH,USD
b57f9046-bb15-4e4f-bbce-3c1b48a17aa1,10/11/2021 05:00:00,Columbus Day,NONE,USD
4b589183-03d8-41b0-a3dc-d54a6a1649d4,10/12/2021 06:00:00,Claimant Count Change,HIGH,GBP
be45bf43-6a65-48d4-a070-559cd919c777,10/12/2021 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
56ece8f2-527c-4f12-85a1-5e71c8824c3e,10/13/2021 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
110504ea-0c2c-480c-a4d3-d43ad1e6b9b8,10/13/2021 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
1a609263-1361-491f-a6f4-1d20a444810d,10/13/2021 16:00:00,"Chung Yeung Festival ",NONE,CNY
3c2d4191-0199-4442-9da2-8231fc3b62e2,10/13/2021 18:00:00,FOMC Minutes,HIGH,USD
26890aad-2334-4abd-89db-87c54cf6618c,10/14/2021 01:30:00,Consumer Price Index (YoY),HIGH,CNY
ff575cb7-917a-48ca-93b4-55286e3235a5,10/16/2021 14:00:00,ECB's President Lagarde speech,HIGH,EUR
2f4fc549-5aaf-4042-bc87-c60eec59c1bb,10/20/2021 01:30:00,PBoC Interest Rate Decision,HIGH,CNY
85781763-99dd-4515-90e9-1dde560d540a,10/20/2021 06:00:00,Consumer Price Index (YoY),HIGH,GBP
36859d47-6454-4291-a655-e89554d3023b,10/21/2021 00:00:00,European Council Meeting,HIGH,EUR
cb6ca002-0661-490b-8d14-9ce1cf9036aa,10/22/2021 15:00:00,Fed's Chair Powell speech,HIGH,USD
ebec968b-9e0d-4868-ae8d-e335e2b5e3aa,10/26/2021 08:00:00,ECB Bank Lending Survey,HIGH,EUR
f8cdac6d-7fb2-46d5-bb9a-52aa1da38086,10/27/2021 15:20:00,ECB's President Lagarde speech,HIGH,EUR
7d6f6d23-b9f8-4e87-98ec-5c45786c715e,10/28/2021 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
637a9261-cf01-43c2-9c33-c3a852b60b8a,10/28/2021 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
4adef7e0-ebf5-40e1-8cf3-6ef2308b1709,10/28/2021 06:00:00,BoJ Press Conference,HIGH,JPY
7c899dcc-7bd6-4b5b-8c44-cd234140ddfc,10/28/2021 11:45:00,ECB Monetary Policy Decision Statement,HIGH,EUR
6dc466a4-3802-4fc0-8ed8-60fc037d9795,10/28/2021 11:45:00,ECB rate on deposit  facility,HIGH,EUR
bacb6271-4264-49ba-a7d6-5965c1775d2e,10/28/2021 11:45:00,ECB rate on main refinancing operations,HIGH,EUR
8232f6b6-34cd-4c98-ab92-e21ce72fb1a8,10/28/2021 12:30:00,ECB Press Conference,HIGH,EUR
9dcbb40a-a539-44bc-8ee3-c095801549de,10/29/2021 09:00:00,HICP (YoY),HIGH,EUR
a5f8731f-3776-4669-9703-1dc919393449,10/29/2021 09:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
bbcbf4de-3087-412b-924e-bd736f6233e2,10/31/2021 01:00:00,Daylight Saving Time ends,NONE,EUR
680a518c-2d3d-4e7f-83c7-ebc6e730c4e3,10/31/2021 02:00:00,Daylight Saving Time ends,NONE,GBP
